  0.59999999999999998        1.6650000058386166E-005
  0.69999999999999996        2.1396428824768270E-005
  0.79999999999999993        3.5099687596584778E-004
  0.89999999999999991        5.5998889173578307E-004
  0.99999999999999989        1.9707900066805455E-003
   1.0999999999999999        3.1474341000251702E-003
   1.2000000000000000        6.1539979298004263E-003
   1.3000000000000000        9.9418750122682604E-003
   1.4000000000000001        1.6055855368644446E-002
   1.5000000000000002        2.5954198342454517E-002
   1.6000000000000003        4.1381775006129821E-002
   1.7000000000000004        6.8942998532667610E-002
   1.8000000000000005       0.10908582083480822     
   1.9000000000000006       0.21321520920905873     
   2.0000000000000004       0.38200487499827873     
   2.1000000000000005        1.0000102428560758     
   2.2000000000000006        2.8818445045455343     
   2.3000000000000007        7.6364368304343939     
   2.4000000000000008        8.6624710166667018     
   2.5000000000000009        6.4068947039999351     
   2.6000000000000010        4.4327038451922904     
   2.7000000000000011        3.0449056212963099     
   2.8000000000000012        2.2323221419643100     
   2.9000000000000012        1.6292129517241536     
   3.0000000000000013        1.3522986533333403     
   3.1000000000000014        1.1112255612903277     
   3.2000000000000015       0.99173451250000788     
   3.3000000000000016       0.75791285984849355     
   3.4000000000000017       0.65398891470589215     
   3.5000000000000018       0.62424278571429248     
